0.291224786366999 0.6228928570957 0.174321937976 0.2553227181 0.52479488863 0.40287638749 0.171737113564 0 0.1464191385981 0.165685067331736 0.20873622661 0.169347477233 0.231156700003 0.070052060129 0 0 0.065201244049 0 0.202085365017 0.389954925701 0 0.054128842771
0.261649726968 0.36966629629 0.156809920176961 1.37490471601164 0.432233851124 0.0874049067700002 0.302531818246 0.451342769235045 0.562953922098 0.283663496807936 0.0504570970310002 0 0 0.560889791021 0 0.5655930991 0.184351381849 0.352227685373 0 0.119798554313 0 0.063906038438
0.846470180819 0.279761654 0 0.42338456440964 0.5022835445546 0.141031492819 0.920411387282 0 0 0.506863131654336 0.235066481078 0.41416689151348 0.2211728560984 0 0.202333945754 0.710416886119326 0.0841269739029401 0.149244637895088 0 0.289329524588159 0.389914795013 0.022985613273
0.0792042904290002 0.4003027351862 0.183964534541761 0.902952527203 0.40538394061 0.407946198803 0.7022009263058 0 0.2236190875465 0.0639226609494 0.7755042751 0.165785395388 0.209515030821 0 0.325269425349 0.429520738383 0.02596884172 0.118028826538 0.631736732356 0.041027914614 0 0.2259251850282
0.036454033012 0.0770079028100003 0.0256895194806608 0.098929383 0 0.78284321398832 0 0.264547434418 0 0.171511771271936 0.472923671182 0 0 0 0 0.390326459497 0.111752902859 0.124684289436 0.144363881282 0 0.02659136462 0.010794884905
0.11435931434 1.214904824728 0 0 0.641955122338 0.161541261057 0.24875788532 0.482735225206 0.01636808153 0 0.0751433349600001 0 0.440999155682 0.591348471953 0.362869211291 0 0 0.3406142085 0 0 0 0
0 0.97256154096 0.548681395120661 0.16986168747464 0 0.07855864064 0.0492696952599999 0.27029108194 0.35109303329 0 0 0 0 0.0581558599500001 0.330960057539239 0 0 0.162047346933 0 0 0 0.068440096795
0 0.463445968272 0.529317145732 0 0 0 0.26330421011 0 0.01951559717 0 0 0.228228331485 0.2742719016042 0.118659929112 0.024286106463 0.766512014161 0 0.138887712066 0 0.067607005250759 0 0.6997189729656
0 0 0 0 0 0 0 0 0.061383366613 0 0 0.00916402237100002 0 0.0264218565580001 0 0 0 0 0 0 0 0
0 0 0 0.076858916752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00681576100499999 0 0
0.21258938963 0.0672144260900001 0.318906136265 0.171393530132 0.3199071924 0 0.248967373568 0 0 0.47501560228 0.05566143486 0.00841881734099999 0.5267408036596 0 0 0.315710027336 0.32999445522994 0 0 0.376649182162559 0 0
0.182817339042 0.04209419591 0.231374006858 0.16461985318 0 0.59732430559632 0.20916111415 0.04558903472 0.542675848617846 0 0.065871839885 0.11011852803 0.129488443926 0.6403428676639 0 0.497293994101326 0.1756912151772 0 0.020820388285 0.0641664038569999 0.19838346612756 0.2637484560805
1.383229853778 0.3612900857 1.31748613448956 0.36930369795 0.7579744759101 1.1944503766055 0.934024737343 0 0.16509804812 0.5624076467705 0.517878389543 0.571069313463 0.1855727820201 0 0 0 0.72257565402 0.57709462064 0.4712432762058 0.5818544629149 0 0
