293.390546561
274.789690369
227.665249642
219.995743698
208.954739242
198.254989534
190.397320452
178.142966143
180.323984821
182.469723979
161.854678719
175.135313436
129.788289886
116.767566264
150.834484606
131.103734122
128.465201336
120.142569671
106.856026418
110.205396294
64.6258009484
75.0852017845
